"FECH","ADUANA","PAIS4","CODPAI4","CODSAL3","ODSAL3","DEPTOPROCED","VIA4","BANDERA4","REGIMEN4","MODAD4","FORPA4","CERORI3","SISESP4","POSARA","DPTOR4","UNIDAD4","CODUNI4","CANTIDA4","PBK4","PNK4","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
503,"02",97,"BOL",3,"BOG","08",4,"169",1,"198",1,2,1,3004902900,"08",33,"KG",652,817.04,652,13250.2,31462069.9,12818.14,0,0,0
503,"02",97,"BOL",11,"MDE","08",4,"169",1,"198",1,2,1,3004401900,"08",33,"KG",113,123,113,1451.22,3394301.99,1186.23,0,0,0
503,"02",97,"BOL",11,"MDE","08",4,"169",1,"198",1,2,1,3004501000,"08",33,"KG",505,544.59,505,11559,27035691.86,6865.99,0,0,0
503,"02",97,"BOL",11,"MDE","08",4,"169",1,"198",1,2,1,3004902900,"08",33,"KG",377,432.41,377,20954.2,49010407,15687.31,0,0,0
503,"02",105,"BRA",2,"BAQ","08",1,"043",1,"198",1,2,1,2933710000,"08",33,"KG",364000,368730,364000,725841.48,1737170931,485587.95,22808.24,0,0
503,"02",105,"BRA",3,"BOG","08",4,"169",1,"198",1,8,1,9503900000,"08",11,"U",241000,532,500.3,3332.06,7776028.42,2538.03,1036.02,0,0
503,"02",149,"CAN",2,"BAQ","08",4,"169",1,"198",1,6,1,3004902900,"08",33,"KG",1281,1421,1281,13559.84,31715516.57,9118.99,3269.25,54.91,0
503,"02",149,"CAN",2,"BAQ","08",4,"169",1,"199",2,8,2,8529909000,"44",11,"U",10,38,38,5750,13418775,0,0,0,0
503,"02",190,"KOR",2,"BAQ","08",1,"043",1,"198",1,8,1,3808209090,"08",33,"KG",500,550,500,4830,11506509,4733.4,1906,14,0
503,"02",190,"KOR",2,"BAQ","08",1,"043",1,"198",1,8,2,7404000000,"08",33,"KG",19800,19800,19800,60254.8,143545010,0,0,0,0
503,"02",190,"KOR",2,"BAQ","08",1,"043",1,"198",1,8,2,7602000000,"08",33,"KG",20740,20740,20740,26283.8,61312745.94,0,0,0,0
503,"02",190,"KOR",2,"BAQ","08",1,"472",1,"198",1,8,1,9503900000,"08",11,"U",3999000,10786.96,10070.13,95274.35,222248381.7,74941.93,1950.99,243.06,206.25
503,"02",190,"KOR",2,"BAQ","08",1,"827",1,"198",1,8,1,2530900000,"08",33,"KG",85000,87500,85000,22100,52475566,21935.8,5709.4,0,0
