"FECH","ADUANA","PAIS","CODPAI","CODSALI1","CODSAL","DEPTO2","VIA4","BANDERA4","REGIMEN4","MODALI4","FORPAGO4","CERORI3","SISESP","POSARA","DEPTO4","UNIDAD4","CODUNI4","CANTIDA4","PBK","PNK","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
409,11,249,"USA",11,"MDE",5,4,169,1,198,1,5,2,6404190000,5,19,"2U",100,42.33,32,440,1123223.2,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,6110301000,5,11,"U",568,216.03,200.96,6960.6,17768880.46,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,6110309000,5,11,"U",389,149.08,139.05,5259.88,13427316.47,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,6204590000,5,11,"U",34,10.1,9.64,629.4,1606719.73,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,6206900000,5,11,"U",193,56.09,54.14,3772.15,9629469.08,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,6110200000,5,11,"U",1440,531.72,494.14,19538.6,49877747.3,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,6204690000,5,11,"U",195,77.93,72.67,3024.38,7720576.79,0,0,0,0
409,11,589,"PER",3,"BOG",5,4,169,1,199,1,2,2,9506999000,5,11,"U",45,10,9,351,896025.78,0,0,0,0
409,11,493,"MEX",11,"MDE",5,4,580,1,198,1,3,2,6201920000,5,11,"U",450,353.85,303.3,8775,22400644.5,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,1,6111200000,5,11,"U",5376,687.4,560.8,15520.22,39619707.22,14600.32,0,0,0
409,11,493,"MEX",11,"MDE",5,4,580,1,198,1,3,1,6203420000,5,11,"U",10709,5353.69,4867.98,107354.53,274052497.1,80328.03,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,6203420000,5,11,"U",3051,1475.12,1355.64,44633.21,113938765.8,0,0,0,0
409,11,317,"GTM",3,"BOG",5,4,169,1,198,1,8,2,3923500090,5,11,"U",23610,439,412.97,2822.73,7205808.69,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,3923309090,5,11,"U",24645,237.2,211.85,3501.4,8938303.89,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,3923500090,5,11,"U",24645,95.8,85.45,1390.33,3549206.62,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,7117190000,5,33,"KG",0,949,786.92,79964.81,204132567.7,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,6217100000,5,11,"U",702,120.75,110.08,4362.3,11135992.2,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,2,6108920000,5,11,"U",388,66.08,59.57,3239.8,8270496.64,0,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,2,1,6205300000,5,11,"U",884,271,238.68,7409.55,18914951.05,4001.16,0,0,0
