"FECH","ADUANA","PAIS","CODPAI","CODSALI1","CODSAL","DEPTO2","VIA4","BANDERA4","REGIMEN4","MODALI4","FORPAGO4","CERORI3","SISESP","POSARA","DEPTO4","UNIDAD4","CODUNI4","CANTIDA4","PBK","PNK","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,3401191000,25,33,"KG",0,28.34,26,29.5,80179.23,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,3307200000,25,33,"KG",0,5.45,5,43.92,119371.92,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,7326900090,25,11,"U",20,27.25,25,315.2,856694.69,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,2102300000,25,33,"KG",0,5.45,5,116.16,315715.91,0,0,0,0
402,6,628,"GBR",6,"CTG",25,1,43,1,198,1,8,2,3507909000,25,33,"KG",0,10.9,10,579.6,1575318.02,0,0,0,0
402,6,87,"BEL",6,"CTG",5,1,77,1,198,1,7,1,5401109000,5,33,"KG",0,6153.2,5275.7,44236.47,120232071.3,37251.53,1200,0,0
402,6,23,"DEU",6,"CTG",76,1,741,1,198,1,7,1,7013290000,76,11,"U",391680,46594,41503,27368.54,74386049.61,25694.6,4331.63,60.16,0
402,6,477,"MTQ",6,"CTG",5,1,628,1,198,1,7,2,707000000,68,33,"KG",0,10830,10260,6361.2,17289359.93,0,0,0,0
402,6,386,"ITA",6,"CTG",25,1,628,1,198,1,7,2,4104110000,11,82,"M2",18808.31,122211,121211,159001,432155177.9,0,2400,949,0
402,6,477,"MTQ",6,"CTG",5,1,628,1,198,1,7,2,805502200,68,33,"KG",0,20930,20020,13813.8,37545079.57,0,0,0,0
402,6,249,"USA",6,"CTG",25,1,472,1,198,1,8,1,6006320000,25,82,"M2",35324.18,7109,7014,26448.1,71884348.91,18513.67,0,0,0
402,6,249,"USA",6,"CTG",25,1,472,1,198,1,8,1,6109100000,25,11,"U",61548,20645.1,17759.45,121276.8,329623065.8,85811.04,0,0,0
402,6,196,"CRI",6,"CTG",5,1,47,1,198,1,8,1,3208100000,5,33,"KG",0,27007,26196.79,108529.32,294976180,54481.72,1592.14,0,0
402,6,196,"CRI",6,"CTG",5,1,47,1,198,1,8,1,3208900000,5,33,"KG",0,7569,7341.93,21149.7,57483615.62,19034.73,447.86,0,0
402,6,249,"USA",6,"CTG",25,1,580,1,198,1,5,2,6907900000,25,82,"M2",651,17210.81,16650,4268.25,11600847.41,0,0,0,0
402,6,196,"CRI",6,"CTG",5,1,580,1,198,1,8,1,3208900000,5,33,"KG",0,3695,2644,8939.06,24295828.74,8070.34,712.05,18.37,0
402,6,249,"USA",2,"BAQ",8,1,573,1,198,1,8,1,7610100000,8,33,"KG",0,56254,50053,245232,666525862.1,53427.72,0,0,0
402,6,249,"USA",2,"BAQ",8,1,573,1,198,1,8,1,7003121000,8,82,"M2",3871,116272.69,106506,205263,557892518.2,75889.05,0,0,0
402,6,249,"USA",2,"BAQ",8,1,573,1,198,1,8,1,7007190000,8,82,"M2",610,17393.31,16053,21250.4,57757312.18,16399.47,0,0,0
402,6,196,"CRI",6,"CTG",5,1,77,1,198,1,8,2,3923301000,5,11,"U",5600,5672,5600,8102.4,22021837.06,0,852.48,0,0
